Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,propulsion/tank[0]/contents-volume-gal,propulsion/tank[1]/contents-volume-gal,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/delta-aileron-pos,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
9.839996114,-29.64134590283001,1.627928782240122,-13.47019367981111,-9.821395887168142,-23.52413743586239,69.40500586218744,-29.6375656927597,1.62970126449764,-13.47003676605902,22.51793482,4288659.139,137.705046183,1524.83621786,127.2971197447617,51.19258051802804,11.72359794304189,-11.96167660795112,13.67116793777692,3.14291435564898,26.10320140247246,-10.9066113705072,-4.967879110173729,0.7143773157939672,-8.010808051210862,-58.97073975754545,127.2971197447617,51.19258051802804,11.72359794304189,-8.0964281182434,1518.617657818398,137.3329841084293,-7.001745038356491,-7.301149664869821,137.3329841084293,137.3332100981518,-7.301126693035711,6.997335013145985, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,27.870275545865,27.870275543576,-3.898059627751773,0.5485013030413273,334.7983092888286,0.9753732971818838,-0.03214723623262039,0.01208811448209575,-0.2178700618153218,0.6982299544247752,0.1313298406970159,-0.6811565411858694,-0.1767856614269819,-0.6982933352168114,-0.1315742120771634,0.6811093798899515,0.1765351447558842,5.2618880487603,21.823911870334,0.0018374857233005,0.0018498694357677,0.0001879798369642,20925668.74853508,15083.74150492488,671.0900507008208,20925674.18478941,68.6543556098859,671.0900507008208,0.041112233226809,27.870275543576,3.2706509776961e-09,5.84633283,19.6969697,19.6969697,0.998628954,-3.03964458,674.59177,-174.171634,-3.03964458,-2.6027921,0,1,-0.523,0,0.0680339749,0.174,0.348,0,0.686622699,1.71655675,1.69327114,0,0,-0.128854688,-1,-24.4165364,0,334.822971,-334.822971,360,25.177029,0.439339156,-0.0939046624,-0.0258706875,0,0,0,-27.8702755,-47.0877704,-5.63740896,1.35992605,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29952,30.2081,0,-0,-0,-0,0,130,130,0.00183764668491487814,0.000186787823405568337,20925674.4294982255,-29.6375656927596971
10.07999602,-28.77602438099948,-2.509702124590734,2.072280100629528,13.69367656181101,-8.156556630799749,59.18127113841104,-28.77228984610915,-2.507866735894996,2.07265546837315,22.01851548,4240870.813,136.167557796,1521.37325743,126.0950548486075,50.1200538999228,11.38512783753298,2.54064656723979,-23.86352833670664,-4.927440759313974,21.42134883790851,-16.1703645167405,-7.970830243379007,0.374394760037112,-7.436752484451644,-56.07045107637114,126.0950548486075,50.1200538999228,11.38512783753298,-2.124010251258878,1515.30335605691,135.7490925205632,-1.00534237504573,-10.61964983575076,135.7490925205633,135.7491264883682,-10.61964663939523,1.000779186863383, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,26.934764675796,26.934764680131,-11.04629885301154,0.2591308005277322,333.361122911725,0.9686307088963036,-0.09314013498556692,0.02436382469192257,-0.2290979464864233,0.7021422251760855,0.09614160990631952,-0.6677092528551173,-0.2278539886002819,-0.702225919210391,-0.09638700154881873,0.6676738735611465,0.2275959201862011,5.1592488050428,21.597027925524,0.0019272517669279,0.0019402404571274,0.00018216143219861,20925667.54632273,15447.83737734563,703.8745453835099,20925673.24820106,66.52934371466108,703.8745453835099,0.042114970622584,26.934764680131,0,5.82124919,19.6969697,19.6969697,0.998662722,-3.04735387,707.010774,-174.613377,-3.04735387,-2.58541776,0,1,-0.523,0,0.192794285,0.174,0.348,0,0.680705857,1.70176464,1.71312708,0,0,-0.130388672,-1,-30.3087411,0,333.385679,-333.385679,360,26.6143212,0.464419906,-0.0670072377,0.125787047,0,0,0,-26.9347647,-45.2023,-5.41210087,-4.41132168,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29952,30.2078,0,-0,-0,-0,0,130,130,0.00192735434029779086,0.000180900547055795147,20925673.4450709634,-28.7722898461091461
10.31999592,-24.17675585684185,-2.572216309414096,14.89933735570081,30.13936958247953,8.329345765320046,43.2463500564443,-24.17295574426733,-2.570562507672466,14.89986687215464,21.48898863,4189554.222,134.520820123,1516.99849934,127.7421011608678,40.98030620018201,9.920742983415506,10.41918925353941,-52.87139885544218,-6.697893893313598,12.65719316467671,-18.10872614132404,-9.056876993210645,-0.6209078701589755,-5.80817561983031,-48.85677146924467,127.7421011608678,40.98030620018201,9.920742983415506,1.974130667808614,1511.097054507739,133.6646611934387,3.115929385379054,-14.82903836078425,133.6646611934388,133.6645507474019,-14.82904781389451,-3.120618692744609, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,27.231745552272,27.231745555391,-17.51636777273962,0.1108633356174638,335.4416574893561,0.9657603535229483,-0.1485777682738256,0.03331718757202268,-0.2100513064712771,0.7064432121997919,0.0434738468539532,-0.6593493307000188,-0.2535872092239602,-0.7065385802042241,-0.04372193911165095,0.6593329259904745,0.2533213757821399,4.4408071166919,17.736454691143,0.002015786439777,0.0020293718081488,0.00017382525837912,20925667.57092572,15811.01459963092,736.2093569441145,20925673.54407128,63.48479140136078,736.2093569441145,0.04311770801836,27.231745555391,-3.2706509776891e-09,5.85756137,19.6969697,19.6969697,0.998652002,-3.05557346,738.940529,-175.084359,-3.05557346,-2.62994953,0,1,-0.523,0,0.305718291,0.174,0.348,0,0.605826932,1.51456733,1.54045523,0,0,-0.138058594,-1,-32.8876484,0,335.466367,-335.466367,360,24.5336334,0.428111903,-0.0417661126,0.263952178,0,0,0,-27.2317456,-43.4704828,-5.20462017,-8.32523886,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,30.206,0,-0,-0,-0,0,130,130,0.00201591541806131697,0.000172522956700400554,20925673.6957615502,-24.172955744267334
10.55999583,-15.096379113931,0.4498463695746511,22.63259226635702,44.52829292583957,15.37967532338303,19.09784988861875,-15.09245899051882,0.4511444385066599,22.63322783927615,21.00680272,4142243.341,133.00504316,1512.57665048,130.1162363763478,26.23351630974895,8.479926850911333,8.228664049090922,-69.0050199295532,-4.645428562064676,5.64450080645738,-17.06606410439325,-8.629446473235358,-1.293577393825486,-3.177515418459032,-42.25147992068504,130.1162363763478,26.23351630974895,8.479926850911333,4.097135574493028,1506.842045585324,131.5233314423047,5.261805730045612,-19.08581129774655,131.5233314423047,131.5231369302552,-19.08582623638154,-5.266611340917311, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,28.272091388702,28.272091390516,-22.34170125331508,1.382135394764917,339.8066383673519,0.9661999807918051,-0.1886467064719644,0.0456105539271844,-0.1696752622678133,0.715446423497615,-0.01340923170751531,-0.6509682634744165,-0.2533711261343491,-0.7155439243080445,0.01315859262760859,0.6509733780931013,0.2530956436605744,3.7288035464122,11.375432894076,0.0021029124354342,0.0021170849876913,0.00016266756839387,20925668.33335547,16173.16192272951,768.0297169342655,20925674.58327767,59.40976159849743,768.0297169342655,0.044120445414136,28.272091390516,6.5413019553709e-09,5.93374466,19.6969697,19.6969697,0.998614451,-3.06439292,770.323018,-175.589714,-3.06439292,-2.71495227,0,1,-0.523,0,0.389936247,0.174,0.348,0,0.452766851,1.13191713,1.17624458,0,0,-0.133456641,-1,-30.5398512,0,339.831669,-339.831669,360,20.168331,0.351937376,-0.0206209536,0.369315294,0,0,0,-28.2720914,-41.9714519,-5.02470802,-10.2913194,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,30.2028,0,-0,-0,-0,0,130,130,0.00210312468235436621,0.000161354913311621725,20925674.7061793581,-15.092458990518816
10.79999574,-3.751064902641072,3.841210781998595,24.67891817551408,49.14284142941958,10.95281877677547,-3.302993364516168,-3.747041904458952,3.842080780876847,24.67963573459388,20.60232473,4102117.751,131.721024338,1508.53049685,131.1695517842404,9.191136998268142,7.778170608685354,0.1391636044513427,-70.92944237534992,-0.7733322618820004,3.135483780700675,-15.37479572546486,-7.821210047489581,-0.9732512024552534,-0.6464548384440261,-39.29242588616739,131.1695517842404,9.191136998268142,7.778170608685354,5.054697323216149,1502.948876414637,129.5507037616984,6.242303719336842,-22.97992714830703,129.5507037616984,129.5504636069701,-22.97994336241681,-6.247226176193645, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,29.665436025709,29.665436031193,-24.50324804754455,4.155193542907721,344.888045698892,0.9691145088189318,-0.2055659763771145,0.06300523162689112,-0.1207892335450726,0.7298068469813435,-0.05994094025454959,-0.6407301255056083,-0.2307681868241767,-0.7298976609223754,0.05968863271454401,0.6407536790169059,0.230480789939234,3.3935855091338,4.0011959823285,0.002188681919466,0.0022034325131062,0.00014882398271713,20925669.44326193,16534.32860812737,799.3546657665474,20925675.97545499,54.35378427849719,799.3546657665474,0.045123182809912,29.665436031193,3.2706509776817e-09,6.02243195,19.6969697,19.6969697,0.99856416,-3.07370008,801.199341,-176.123015,-3.07370008,-2.81294672,0,1,-0.523,0,0.427662356,0.174,0.348,0,0.256588959,0.641472398,0.692506286,0,0,-0.148796484,-1,-23.7020176,0,344.913451,-344.913451,360,15.0865494,0.263260286,-0.00462635714,0.423035999,0,0,0,-29.665436,-40.7333564,-4.87591903,-11.1231452,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,30.1987,0,-0,-0,-0,0,130,130,0.00218899546827086783,0.000147528942417952773,20925676.0949224196,-3.74704190445895202
11.03999564,7.897062153510896,5.514633693974769,21.82562184715889,46.62987578007524,3.937445364710218,-21.17663464467113,7.901136490587741,5.515106339498923,21.82641726343181,20.25484492,4067317.059,130.608545488,1504.9172254,130.184567146175,-6.819911755882742,8.003713835469249,-8.269896831604896,-59.86524976369474,2.876624606890726,4.36035323616364,-13.42969612911941,-8.083773224398882,-0.6898696579781828,1.376259690444139,-39.73890351776808,130.184567146175,-6.819911755882742,8.003713835469249,5.891681933222583,1499.477480600667,127.7044579227235,7.102363315291258,-26.45222139170905,127.7044579227236,127.7041741379117,-26.45223782333777,-7.10740293261643, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,31.261955540627,31.261955545514,-23.63157513292694,7.54179783496543,349.6329890208738,0.9739143217834655,-0.1976709755128881,0.08256999199456765,-0.07482830805819994,0.7470348578787498,-0.0868583058815503,-0.6302906397431973,-0.1926869618463437,-0.747112358597237,0.08660459137100254,0.6303255512843848,0.1923862463451368,3.5181017789289,-2.9931421785984,0.0022732102730808,0.0022885305432949,0.0001325568673545,20925670.75079517,16894.61037467452,830.226338735759,20925677.57077893,48.41268047368794,830.226338735759,0.046125920205688,31.261955545514,0,6.10524683,19.6969697,19.6969697,0.998506539,-3.08334598,831.635426,-176.675725,-3.08334598,-2.90540751,0,1,-0.523,0,0.412448794,0.174,0.348,0,0.0526060641,0.13151516,0.181501467,0,0,-0.0966410156,-1,-13.9892629,0,349.658743,-349.658743,360,10.3412565,0.180454926,0.00635480993,0.418803603,0,0,0,-31.2619555,-39.7557163,-4.75825755,-11.8656605,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,30.194,0,0,-0,-0,0,130,130,0.00227361059015289283,0.000131299547703975006,20925677.7114931941,7.90113649058774037
11.27999555,18.22427966427289,5.544808506079527,15.35247093488638,37.50729630942173,-5.155538910886698,-32.40931466718015,18.22836018795219,5.545000051901194,15.35334782721464,19.8411386,4025495.392,129.271350706,1501.82536645,127.5474243497212,-19.00425056409166,9.031894356253304,-12.51087376904546,-39.18089418423054,5.27685346826221,8.1766946950491,-10.85378294182222,-9.504728359130407,-0.6764769742988855,2.897290247587898,-42.76521893758862,127.5474243497212,-19.00425056409166,9.031894356253304,7.358329829828687,1496.546521218007,125.5937742523325,8.5923527255349,-29.38464662212719,125.5937742523325,125.5934183801601,-29.38466374462938,-8.5974943800082, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,33.127945717424,33.127945716463,-19.96595676181949,10.53634042510021,353.4104593066087,0.9799928830563409,-0.1671408711634043,0.1001989268616225,-0.04047287241398122,0.7637982206698285,-0.08956414174430348,-0.6221241744012835,-0.1468061791639969,-0.7638585338004319,0.08930826998003508,0.6221609572884219,0.1464920355493159,4.0504703740192,-8.4537222664818,0.0023564542922896,0.0023723355830301,0.00011417716248441,20925672.32220571,17254.1208494132,860.6289603165717,20925679.43554697,41.70001213556679,860.6289603165717,0.047128657601463,33.127945716463,3.270650977674e-09,6.17117613,19.6969697,19.6969697,0.998439195,-3.09317757,861.637239,-177.239075,-3.09317757,-2.98116839,0,1,-0.523,0,0.348471684,0.174,0.348,0,-0.130619896,-0.32654974,-0.284501494,0,0,-0.119650781,-1,-3.28261425,0,353.436492,-353.436492,360,6.56350799,0.114533214,0.0131383708,0.361610055,0,0,0,-33.1279457,-39.0348749,-4.67125353,-13.2687479,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,30.1888,0,0,-0,-0,0,130,130,0.00235690680391795367,0.000112971243219401812,20925679.6156861,18.228360187952191
11.51999545,25.57066849763848,3.408554222041828,7.0416292062541,21.28456649196535,-11.98409182372397,-35.89417030675487,25.57473719145789,3.408631501639829,7.042575811727413,19.33776272,3974016.789,127.62536496,1499.47487135,124.5995759751534,-25.68931818830162,10.16062886324679,-10.9716934801888,-14.80724601411018,3.342618074981861,12.08047253256363,-6.950520253276495,-10.61543151816534,-0.2883341358499324,3.679240315545868,-45.90878097473788,124.5995759751534,-25.68931818830162,10.16062886324679,9.825737629422514,1494.375740233912,123.1644904077604,11.08359249146672,-31.55782091881949,123.1644904077603,123.1640154596687,-31.55783912239789,-11.08881719751091, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,35.471148286015,35.47114828507,-14.23616059615062,12.4557872003459,355.7766214379167,0.9862620762420472,-0.1191331056679617,0.1121131408819991,-0.02291426940152165,0.7766554061119352,-0.06803433242204003,-0.6181333324956929,-0.1004434817534792,-0.7766975264408483,0.06777469456851323,0.6181618541340838,0.1001172577047736,4.6619408932528,-11.612225416813,0.0024382026178135,0.0024546348483966,9.410221943563e-05,20925674.36515203,17613.01264666063,890.4853473310779,20925681.77750522,34.36820504412754,890.4853473310779,0.048131394997239,35.47114828507,3.27065097767e-09,6.21247345,19.6969697,19.6969697,0.998354634,-3.10301689,891.146799,-177.802868,-3.10301689,-3.03230502,0,1,-0.523,0,0.248467875,0.174,0.348,0,-0.264310633,-0.660776583,-0.634122191,0,0,-0.128854688,-1,6.49298239,0,355.802828,-355.802828,360,4.19717156,0.0732406437,0.0169568232,0.265424698,0,0,0,-35.4711483,-38.5813668,-4.61607877,-15.704896,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29954,30.1828,0,0,-0,-0,0,130,130,0.00243866793740089936,9.29574561092092372e-05,20925682.0061971992,25.574737191457892
11.75999536,28.4898446820804,0.5664923762277525,-1.325068878924393,1.324939237630402,-10.12341460379495,-32.55300026919927,28.49390607676066,0.5666263520846411,-1.324097577130175,18.76209476,3914308.276,125.716938434,1498.23059271,122.4053104239776,-26.65992243538636,10.53266941469273,-6.874254333135835,7.568589889029205,-0.6636388437817367,12.76565810156194,-1.803375268519306,-10.71384020242988,-0.1101282446506598,3.603256599813529,-46.1162143066048,122.4053104239776,-26.65992243538636,10.53266941469273,12.89042343980467,1493.314786961624,120.5806492161197,14.17295694748903,-32.62181685979557,120.5806492161197,120.5800219653993,-32.62183490421179,-14.17825093431839, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,38.499938163906,38.499938171398,-7.538782438037617,13.10538699384241,356.4287655478764,0.9910705835594199,-0.06173148895087035,0.1158498627138246,-0.02339083120129607,0.7826972997313156,-0.02710921343269222,-0.6188918408105979,-0.06019067135725719,-0.7827230361083586,0.02684384486163602,0.6189034077042347,0.05985506386633935,4.9180437321579,-12.243282051933,0.0025182901374839,0.0025352621142502,7.29466978666e-05,20925677.08785303,17971.51045684942,919.7352081849929,20925684.80503268,26.6417460430348,919.7352081849929,0.049134132393015,38.499938171398,-6.541301955332e-09,6.22385551,19.6969697,19.6969697,0.99824534,-3.11263399,920.119286,-178.353928,-3.11263399,-3.05330419,0,1,-0.523,0,0.131576575,0.174,0.348,0,-0.322208158,-0.805520394,-0.799459894,0,0,-0.07363125,-1,13.5397925,0,356.455021,-356.455021,360,3.54497941,0.0618598908,0.0192937412,0.150870316,0,0,0,-38.4999382,-38.4260185,-4.59632823,-18.7745792,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29954,30.1757,0,0,-0,-0,0,130,130,0.00251873706489250723,7.18685343095384915e-05,20925685.0821013674,28.4939060767606591
11.99999526,26.82338503307687,-1.085747732661197,-8.300207172064868,-15.67371685714738,-2.701263457557523,-24.24363959485918,26.82744296043136,-1.085421242205819,-8.299267526906977,18.15059581,3849857.579,123.658060287,1498.21385188,121.1183317787951,-22.83011385153085,10.02254871310177,-3.9823517429562,24.48449186074214,-3.54035318191838,9.882330906726111,2.850053262400222,-9.772726055710828,-0.2841509937605701,2.828323209981833,-43.20291899841616,121.1183317787951,-22.83011385153085,10.02254871310177,15.66542869474302,1493.469266213579,118.1054239673618,16.97365948887047,-32.47028775826017,118.1054239673619,118.1046493982623,-32.47030301435464,-16.97901901548456, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,42.252899892628,42.252899895227,-1.061529612176691,12.95688950084931,355.2793980439345,0.992771843966086,-0.004550002586729384,0.1131079175191961,-0.03987433133118617,0.7819609022440309,0.0249790685608415,-0.6220341555340904,-0.03141182650730726,-0.7819745709119958,-0.02525122272958689,0.622023166986437,0.03106969471726573,4.730451229564,-10.639149404102,0.0025967014838823,0.002614201909523,5.1498062418736e-05,20925680.52866438,18329.90194818543,948.3729347168106,20925688.55671601,18.808233775806,948.3729347168106,0.050136869788791,42.252899895227,0,6.20379526,19.6969697,19.6969697,0.998109928,-3.12176315,948.557492,-178.877028,-3.12176315,-3.0423731,0,1,-0.523,0,0.0185271868,0.174,0.348,0,-0.299216771,-0.748041928,-0.760981265,0,0,-0.00153398437,-1,17.1060204,0,355.305568,-355.305568,360,4.69443158,0.0819178311,0.0217417075,0.0402688944,0,0,0,-42.2528999,-38.6092683,-4.61679866,-21.5958177,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29954,30.1676,0,0,-0,-0,0,130,130,0.00259710872557800771,5.04837053884891129e-05,20925688.8753638715,26.8274429604313553
12.23999517,21.80906904301386,-0.9704099101098566,-12.9421532998818,-25.71833475561262,3.582754907088945,-13.28705299610162,21.81311045289427,-0.9698086485342935,-12.94128049168364,17.5419903,3784610.697,121.574892501,1499.13032198,120.2161492965352,-15.68597523273015,9.081966521744715,-3.857319531419449,34.6300034696045,-4.030485610241325,5.672815019934838,5.730979151456517,-8.392905074376493,-0.4641903428797603,1.679338395918847,-39.17655683353927,120.2161492965352,-15.68597523273015,9.081966521744715,17.53254144400684,1494.538727491756,115.9237866239043,18.8673031703992,-31.40310577701656,115.9237866239044,115.9229001636452,-31.40311581185717,-18.87273222263791, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,46.575428105891,46.575428108264,4.290570338971162,12.7644140292714,352.6530964858937,0.9907989245915673,0.0442421530608189,0.1084706775024321,-0.06778078667956217,0.7772863396590203,0.0792127371889968,-0.6239185232250537,-0.01664226015832285,-0.7772936893175754,-0.07949116994173031,0.6238831102519123,0.01629537329329577,4.3203161612668,-7.4131473784741,0.0026735769406729,0.0026915954634031,3.0473579857588e-05,20925684.53275242,18688.44898131383,976.4497570703282,20925692.87794971,11.12962906536632,976.4497570703282,0.051139607184567,46.575428108264,0,6.15795765,19.6969697,19.6969697,0.997953984,-3.13019509,976.510995,-179.360179,-3.13019509,-3.00496743,0,1,-0.523,0,-0.0748845792,-0.174,0.348,0,-0.563422133,-1.40855533,-1.43363327,0,0,-0.125786719,-1,17.5838358,0,352.679073,-352.679073,360,7.3209266,0.127750169,0.0257199552,-0.049164624,0,0,0,-46.5754281,-39.1615081,-4.68114134,-23.5538736,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29954,30.1584,0,0,-0,-0,0,130,130,0.00267392935198816021,2.95111976085233074e-05,20925693.2286941633,21.8131104528942714
12.47999507,15.15319538651494,0.1661172219804541,-14.87361243234658,-29.06332164483863,5.199414414146603,-1.976167475181642,15.15719401563643,0.1670214853654801,-14.8728064693612,16.96287711,3721454.697,119.559429598,1500.54299394,119.0765051890272,-6.875789057117089,8.244188408212516,-5.844105661160775,37.93901012697359,-2.663800841057601,2.169911568464236,6.943873320155975,-7.160645879710079,-0.3747035090640388,0.475586495400448,-35.78698917555017,119.0765051890272,-6.875789057117089,8.244188408212516,18.44716476736344,1496.087657139867,114.0644595245756,19.80895499889901,-29.8556792071216,114.0644595245755,114.0635025265321,-29.855682778605,-19.81445944010548, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,51.234732914716,51.23473291019,8.042395148188474,13.02174723000545,349.2039386493532,0.9859610100302013,0.08000523074670984,0.1060565414533782,-0.1011536443650876,0.7721579896935561,0.1280990862955918,-0.622205054582775,-0.01495102318527207,-0.7721647128866853,-0.12838219361919,0.62214670152597,0.0145996683011301,3.9605179164251,-3.2968639504934,0.0027491265981462,0.0027676542822518,1.0330224532504e-05,20925688.86716601,19047.31827076455,1004.042395685267,20925697.5359426,3.772828572760773,1004.042395685267,0.052142344580342,51.23473291019,-3.2706509776537e-09,6.09775849,19.6969697,19.6969697,0.997785912,-3.13783503,1004.04701,-179.797947,-3.13783503,-2.95240822,0,1,-0.523,0,-0.140366275,-0.174,0.348,0,-0.448595025,-1.12148756,-1.15162534,0,0,-0.204019922,-1,15.8105209,0,349.229661,-349.229661,360,10.7703385,0.187942407,0.0321439288,-0.108222346,0,0,0,-51.2347329,-40.0906382,-4.79033625,-24.6047957,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29954,30.1482,0,0,-0,-0,0,130,130,0.0027494135196273646,9.4030773258554148e-06,20925697.9093484133,15.1571940156364278
